State,Area,Crop_Year,Season
Jammu and Kashmir,103,2007,Kharif     
Jammu and Kashmir,524,2007,Rabi       
Jammu and Kashmir,75,2007,Kharif     
Jammu and Kashmir,3,2007,Kharif     
Jammu and Kashmir,241,2007,Rabi       
Jammu and Kashmir,302441,2007,Kharif     
Jammu and Kashmir,129,2007,Rabi       
Jammu and Kashmir,864,2007,Kharif     
Jammu and Kashmir,131,2007,Kharif     
Jammu and Kashmir,372,2007,Rabi       
Jammu and Kashmir,52,2007,Rabi       
Jammu and Kashmir,122,2007,Kharif     
Jammu and Kashmir,4,2007,Rabi       
Jammu and Kashmir,1635,2007,Kharif     
Jammu and Kashmir,278,2007,Kharif     
Jammu and Kashmir,821,2007,Rabi       
Jammu and Kashmir,1380,2007,Kharif     
Jammu and Kashmir,857,2007,Rabi       
Jammu and Kashmir,58490,2007,Rabi       
Jammu and Kashmir,263246,2007,Kharif     
Jammu and Kashmir,391,2007,Kharif     
Jammu and Kashmir,6199,2007,Kharif     
Jammu and Kashmir,69,2007,Kharif     
Jammu and Kashmir,6,2007,Kharif     
Jammu and Kashmir,22,2007,Kharif     
Jammu and Kashmir,15687,2007,Kharif     
Jammu and Kashmir,20,2007,Kharif     
Jammu and Kashmir,261584,2007,Rabi       
Jammu and Kashmir,232,2007,Kharif     
Jammu and Kashmir,8,2007,Rabi       
Delhi,1549,2008,Kharif     
Delhi,72,2008,Kharif     
Delhi,48,2008,Rabi       
Delhi,8238,2008,Kharif     
Delhi,54,2008,Kharif     
Delhi,79,2008,Whole Year 
Delhi,7039,2008,Kharif     
Delhi,3,2008,Whole Year 
Delhi,18430,2008,Rabi       
Delhi,1586,2009,Kharif     
Delhi,76,2009,Kharif     
Delhi,76,2009,Rabi       
Delhi,3280,2009,Kharif     
Delhi,48,2009,Kharif     
Delhi,88,2009,Whole Year 
Delhi,6821,2009,Kharif     
Delhi,3,2009,Whole Year 
Delhi,21309,2009,Rabi       
Jammu and Kashmir,17402,2009,Kharif     
Jammu and Kashmir,153,2009,Kharif     
Jammu and Kashmir,11030,2009,Rabi       
Jammu and Kashmir,17,2009,Kharif     
Jammu and Kashmir,603,2009,Kharif     
Jammu and Kashmir,114,2009,Kharif     
Jammu and Kashmir,488,2009,Rabi       
Jammu and Kashmir,37,2009,Kharif     
Jammu and Kashmir,3,2009,Kharif     
Jammu and Kashmir,1773,2009,Kharif     
Jammu and Kashmir,135,2009,Rabi       
Jammu and Kashmir,311022,2009,Kharif     
Jammu and Kashmir,1001,2009,Kharif     
Jammu and Kashmir,144,2009,Rabi       
Jammu and Kashmir,890,2009,Kharif     
Jammu and Kashmir,2806,2009,Kharif     
Jammu and Kashmir,249,2009,Kharif     
Jammu and Kashmir,470,2009,Rabi       
Jammu and Kashmir,269,2009,Rabi       
Jammu and Kashmir,3329,2009,Kharif     
Jammu and Kashmir,112,2009,Rabi       
Jammu and Kashmir,5595,2009,Kharif     
Jammu and Kashmir,251,2009,Kharif     
Jammu and Kashmir,908,2009,Rabi       
Jammu and Kashmir,1098,2009,Kharif     
Jammu and Kashmir,1184,2009,Rabi       
Jammu and Kashmir,60262,2009,Rabi       
Jammu and Kashmir,259892,2009,Kharif     
Jammu and Kashmir,148,2009,Kharif     
Jammu and Kashmir,4624,2009,Kharif     
Jammu and Kashmir,1,2009,Kharif     
Jammu and Kashmir,11,2009,Kharif     
Jammu and Kashmir,11,2009,Kharif     
Jammu and Kashmir,15747,2009,Kharif     
Jammu and Kashmir,284644,2009,Rabi       
Jammu and Kashmir,147,2009,Kharif     
Delhi,1531,2010,Kharif     
Delhi,70,2010,Kharif     
Delhi,8,2010,Rabi       
Delhi,3341,2010,Kharif     
Delhi,40,2010,Kharif     
Delhi,51,2010,Whole Year 
Delhi,6848,2010,Kharif     
Delhi,3,2010,Whole Year 
Delhi,20135,2010,Rabi       
Delhi,1439,2011,Kharif     
Delhi,66,2011,Kharif     
Delhi,13,2011,Rabi       
Delhi,3140,2011,Kharif     
Delhi,38,2011,Kharif     
Delhi,48,2011,Whole Year 
Delhi,7248,2011,Kharif     
Delhi,3,2011,Whole Year 
Delhi,18927,2011,Rabi       
Jammu and Kashmir,18926,2011,Kharif     
Jammu and Kashmir,29,2011,Kharif     
Jammu and Kashmir,7162,2011,Rabi       
Jammu and Kashmir,13,2011,Kharif     
Jammu and Kashmir,32,2011,Kharif     
Jammu and Kashmir,564,2011,Kharif     
Jammu and Kashmir,18,2011,Kharif     
Jammu and Kashmir,693,2011,Rabi       
Jammu and Kashmir,32,2011,Kharif     
Jammu and Kashmir,3,2011,Rabi       
Jammu and Kashmir,103,2011,Rabi       
Jammu and Kashmir,5,2011,Kharif     
Jammu and Kashmir,957,2011,Kharif     
Jammu and Kashmir,8,2011,Kharif     
Jammu and Kashmir,196,2011,Rabi       
Jammu and Kashmir,314034,2011,Kharif     
Jammu and Kashmir,686,2011,Kharif     
Jammu and Kashmir,234,2011,Rabi       
Jammu and Kashmir,1498,2011,Kharif     
Jammu and Kashmir,2795,2011,Kharif     
Jammu and Kashmir,144,2011,Kharif     
Jammu and Kashmir,430,2011,Rabi       
Jammu and Kashmir,353,2011,Rabi       
Jammu and Kashmir,390,2011,Kharif     
Jammu and Kashmir,78,2011,Rabi       
Jammu and Kashmir,3990,2011,Kharif     
Jammu and Kashmir,183,2011,Kharif     
Jammu and Kashmir,894,2011,Rabi       
Jammu and Kashmir,1015,2011,Kharif     
Jammu and Kashmir,1045,2011,Rabi       
Jammu and Kashmir,59421,2011,Rabi       
Jammu and Kashmir,262169,2011,Kharif     
Jammu and Kashmir,86,2011,Kharif     
Jammu and Kashmir,4346,2011,Kharif     
Jammu and Kashmir,3929,2011,Kharif     
Jammu and Kashmir,19,2011,Kharif     
Jammu and Kashmir,2,2011,Kharif     
Jammu and Kashmir,13,2011,Kharif     
Jammu and Kashmir,3,2011,Rabi       
Jammu and Kashmir,15022,2011,Kharif     
Jammu and Kashmir,291994,2011,Rabi       
Jammu and Kashmir,460,2011,Rabi       
Delhi,1519,2012,Kharif     
Delhi,65,2012,Kharif     
Delhi,44,2012,Rabi       
Delhi,3319,2012,Kharif     
Delhi,37,2012,Kharif     
Delhi,689,2012,Whole Year 
Delhi,6068,2012,Kharif     
Delhi,3,2012,Whole Year 
Delhi,19450,2012,Rabi       
Jammu and Kashmir,19538,2012,Kharif     
Jammu and Kashmir,36,2012,Kharif     
Jammu and Kashmir,11889,2012,Rabi       
Jammu and Kashmir,706,2012,Kharif     
Jammu and Kashmir,2,2012,Kharif     
Jammu and Kashmir,653,2012,Rabi       
Jammu and Kashmir,26,2012,Kharif     
Jammu and Kashmir,3,2012,Rabi       
Jammu and Kashmir,166,2012,Rabi       
Jammu and Kashmir,4,2012,Kharif     
Jammu and Kashmir,1165,2012,Kharif     
Jammu and Kashmir,165,2012,Rabi       
Jammu and Kashmir,310909,2012,Kharif     
Jammu and Kashmir,344,2012,Kharif     
Jammu and Kashmir,141,2012,Rabi       
Jammu and Kashmir,1561,2012,Kharif     
Jammu and Kashmir,72,2012,Rabi       
Jammu and Kashmir,2823,2012,Kharif     
Jammu and Kashmir,86,2012,Kharif     
Jammu and Kashmir,432,2012,Rabi       
Jammu and Kashmir,212,2012,Rabi       
Jammu and Kashmir,375,2012,Kharif     
Jammu and Kashmir,29,2012,Rabi       
Jammu and Kashmir,4539,2012,Kharif     
Jammu and Kashmir,165,2012,Kharif     
Jammu and Kashmir,863,2012,Rabi       
Jammu and Kashmir,1225,2012,Kharif     
Jammu and Kashmir,1161,2012,Rabi       
Jammu and Kashmir,59861,2012,Rabi       
Jammu and Kashmir,261663,2012,Kharif     
Jammu and Kashmir,55,2012,Kharif     
Jammu and Kashmir,4788,2012,Kharif     
Jammu and Kashmir,3928,2012,Kharif     
Jammu and Kashmir,4,2012,Rabi       
Jammu and Kashmir,22,2012,Kharif     
Jammu and Kashmir,1,2012,Kharif     
Jammu and Kashmir,11,2012,Kharif     
Jammu and Kashmir,4,2012,Rabi       
Jammu and Kashmir,14010,2012,Kharif     
Jammu and Kashmir,289964,2012,Rabi       
Jammu and Kashmir,9,2012,Kharif     
Puducherry,9,2012,Kharif     
Puducherry,12,2012,Summer     
Puducherry,265,2012,Kharif     
Puducherry,144,2012,Kharif     
Puducherry,1564,2012,Whole Year 
Puducherry,1,2012,Rabi       
Puducherry,12,2012,Summer     
Puducherry,1,2012,Kharif     
Puducherry,2,2012,Rabi       
Puducherry,1,2012,Summer     
Puducherry,6,2012,Kharif     
Puducherry,323,2012,Rabi       
Puducherry,37,2012,Summer     
Puducherry,2,2012,Kharif     
Puducherry,1,2012,Summer     
Puducherry,37,2012,Rabi       
Puducherry,865,2012,Summer     
Puducherry,1,2012,Rabi       
Puducherry,1,2012,Summer     
Puducherry,28,2012,Rabi       
Puducherry,13,2012,Rabi       
Puducherry,16,2012,Kharif     
Puducherry,17,2012,Summer     
Puducherry,3559,2012,Kharif     
Puducherry,8979,2012,Rabi       
Puducherry,3743,2012,Summer     
Puducherry,4,2012,Kharif     
Puducherry,7,2012,Rabi       
Puducherry,103,2012,Summer     
Puducherry,2027,2012,Kharif     
Puducherry,2,2012,Kharif     
Puducherry,2,2012,Rabi       
Puducherry,181,2012,Kharif     
Puducherry,7,2012,Rabi       
Puducherry,5,2012,Rabi       
Puducherry,4,2012,Kharif     
Puducherry,227,2012,Rabi       
Puducherry,410,2012,Summer     
Delhi,1519,2013,Kharif     
Delhi,65,2013,Kharif     
Delhi,44,2013,Rabi       
Delhi,3319,2013,Kharif     
Delhi,37,2013,Kharif     
Delhi,689,2013,Whole Year 
Delhi,6068,2013,Kharif     
Delhi,3,2013,Whole Year 
Delhi,19450,2013,Rabi       
Puducherry,12,2013,Kharif     
Puducherry,224,2013,Kharif     
Puducherry,147,2013,Kharif     
Puducherry,1536,2013,Whole Year 
Puducherry,67,2013,Summer     
Puducherry,1,2013,Kharif     
Puducherry,2,2013,Rabi       
Puducherry,2,2013,Summer     
Puducherry,5,2013,Kharif     
Puducherry,320,2013,Rabi       
Puducherry,29,2013,Summer     
Puducherry,1,2013,Kharif     
Puducherry,1,2013,Summer     
Puducherry,37,2013,Rabi       
Puducherry,590,2013,Summer     
Puducherry,1,2013,Kharif     
Puducherry,3,2013,Summer     
Puducherry,50,2013,Rabi       
Puducherry,1,2013,Summer     
Puducherry,3,2013,Rabi       
Puducherry,19,2013,Kharif     
Puducherry,1,2013,Rabi       
Puducherry,21,2013,Summer     
Puducherry,3671,2013,Kharif     
Puducherry,8382,2013,Rabi       
Puducherry,3769,2013,Summer     
Puducherry,11,2013,Kharif     
Puducherry,4,2013,Rabi       
Puducherry,177,2013,Summer     
Puducherry,3,2013,Kharif     
Puducherry,2024,2013,Kharif     
Puducherry,1,2013,Kharif     
Puducherry,1,2013,Rabi       
Puducherry,166,2013,Kharif     
Puducherry,17,2013,Rabi       
Puducherry,2,2013,Rabi       
Puducherry,3,2013,Kharif     
Puducherry,132,2013,Rabi       
Puducherry,476,2013,Summer     
Delhi,1520,2014,Kharif     
Delhi,64,2014,Kharif     
Delhi,41,2014,Rabi       
Delhi,3242,2014,Kharif     
Delhi,35,2014,Kharif     
Delhi,436,2014,Whole Year 
Delhi,6035,2014,Kharif     
Delhi,19360,2014,Rabi       
Jammu and Kashmir,15797,2014,Kharif     
Jammu and Kashmir,27,2014,Kharif     
Jammu and Kashmir,623,2014,Kharif     
Jammu and Kashmir,21,2014,Kharif     
Jammu and Kashmir,297496,2014,Kharif     
Jammu and Kashmir,16,2014,Kharif     
Jammu and Kashmir,1583,2014,Kharif     
Jammu and Kashmir,110,2014,Kharif     
Jammu and Kashmir,519,2014,Kharif     
Jammu and Kashmir,546,2014,Kharif     
Jammu and Kashmir,48,2014,Kharif     
Jammu and Kashmir,1792,2014,Kharif     
Jammu and Kashmir,21,2014,Kharif     
Jammu and Kashmir,275861,2014,Kharif     
Jammu and Kashmir,30,2014,Kharif     
Jammu and Kashmir,3804,2014,Kharif     
Jammu and Kashmir,1305,2014,Kharif     
Jammu and Kashmir,1,2014,Kharif     
Jammu and Kashmir,12,2014,Kharif     
Jammu and Kashmir,13063,2014,Kharif     
Puducherry,6,2014,Kharif     
Puducherry,250,2014,Kharif     
Puducherry,144,2014,Kharif     
Puducherry,1526,2014,Whole Year 
Puducherry,1,2014,Rabi       
Puducherry,94,2014,Summer     
Puducherry,20,2014,Kharif     
Puducherry,2,2014,Rabi       
Puducherry,2,2014,Summer     
Puducherry,8,2014,Kharif     
Puducherry,335,2014,Rabi       
Puducherry,16,2014,Summer     
Puducherry,2,2014,Kharif     
Puducherry,56,2014,Rabi       
Puducherry,1023,2014,Summer     
Puducherry,1,2014,Kharif     
Puducherry,3,2014,Summer     
Puducherry,64,2014,Rabi       
Puducherry,2,2014,Rabi       
Puducherry,12,2014,Kharif     
Puducherry,32,2014,Summer     
Puducherry,3643,2014,Kharif     
Puducherry,9006,2014,Rabi       
Puducherry,4005,2014,Summer     
Puducherry,3,2014,Kharif     
Puducherry,12,2014,Rabi       
Puducherry,125,2014,Summer     
Puducherry,1921,2014,Kharif     
Puducherry,4,2014,Kharif     
Puducherry,2,2014,Rabi       
Puducherry,188,2014,Kharif     
Puducherry,17,2014,Rabi       
Puducherry,1,2014,Rabi       
Puducherry,9,2014,Kharif     
Puducherry,171,2014,Rabi       
Puducherry,592,2014,Summer     
Delhi,1482,2015,Kharif     
Delhi,62,2015,Kharif     
Delhi,25,2015,Rabi       
Delhi,3161,2015,Kharif     
Delhi,34,2015,Kharif     
Delhi,5884,2015,Kharif     
Delhi,19050,2015,Rabi       
Jammu and Kashmir,8897,2015,Kharif     
Jammu and Kashmir,187,2015,Rabi       
Jammu and Kashmir,127,2015,Kharif     
Jammu and Kashmir,6533,2015,Rabi       
Jammu and Kashmir,2,2015,Kharif     
Jammu and Kashmir,254,2015,Kharif     
Jammu and Kashmir,193,2015,Rabi       
Jammu and Kashmir,567,2015,Kharif     
Jammu and Kashmir,859,2015,Rabi       
Jammu and Kashmir,9,2015,Kharif     
Jammu and Kashmir,192,2015,Kharif     
Jammu and Kashmir,4,2015,Rabi       
Jammu and Kashmir,168,2015,Rabi       
Jammu and Kashmir,293858,2015,Kharif     
Jammu and Kashmir,5,2015,Rabi       
Jammu and Kashmir,345,2015,Kharif     
Jammu and Kashmir,3,2015,Rabi       
Jammu and Kashmir,1071,2015,Kharif     
Jammu and Kashmir,42,2015,Kharif     
Jammu and Kashmir,405,2015,Rabi       
Jammu and Kashmir,123,2015,Rabi       
Jammu and Kashmir,392,2015,Kharif     
Jammu and Kashmir,11416,2015,Rabi       
Jammu and Kashmir,4154,2015,Kharif     
Jammu and Kashmir,253,2015,Kharif     
Jammu and Kashmir,1942,2015,Rabi       
Jammu and Kashmir,1710,2015,Kharif     
Jammu and Kashmir,1532,2015,Rabi       
Jammu and Kashmir,50594,2015,Rabi       
Jammu and Kashmir,304503,2015,Kharif     
Jammu and Kashmir,6,2015,Kharif     
Jammu and Kashmir,3739,2015,Kharif     
Jammu and Kashmir,3315,2015,Kharif     
Jammu and Kashmir,107,2015,Rabi       
Jammu and Kashmir,193,2015,Kharif     
Jammu and Kashmir,9,2015,Kharif     
Jammu and Kashmir,6457,2015,Kharif     
Jammu and Kashmir,18,2015,Rabi       
Jammu and Kashmir,281870,2015,Rabi       
Jammu and Kashmir,21,2015,Rabi       
Delhi,1487,2016,Kharif     
Delhi,68,2016,Kharif     
Delhi,25,2016,Rabi       
Delhi,3193,2016,Kharif     
Delhi,34,2016,Kharif     
Delhi,5973,2016,Kharif     
Delhi,19622,2016,Rabi       
Jammu and Kashmir,13730,2016,Kharif     
Jammu and Kashmir,139,2016,Rabi       
Jammu and Kashmir,189,2016,Kharif     
Jammu and Kashmir,6571,2016,Rabi       
Jammu and Kashmir,4,2016,Kharif     
Jammu and Kashmir,256,2016,Kharif     
Jammu and Kashmir,162,2016,Rabi       
Jammu and Kashmir,646,2016,Kharif     
Jammu and Kashmir,745,2016,Rabi       
Jammu and Kashmir,23,2016,Kharif     
Jammu and Kashmir,798,2016,Kharif     
Jammu and Kashmir,1,2016,Rabi       
Jammu and Kashmir,122,2016,Rabi       
Jammu and Kashmir,295174,2016,Kharif     
Jammu and Kashmir,6,2016,Rabi       
Jammu and Kashmir,806,2016,Kharif     
Jammu and Kashmir,1111,2016,Kharif     
Jammu and Kashmir,16,2016,Kharif     
Jammu and Kashmir,612,2016,Rabi       
Jammu and Kashmir,548,2016,Rabi       
Jammu and Kashmir,2762,2016,Kharif     
Jammu and Kashmir,11566,2016,Rabi       
Jammu and Kashmir,3780,2016,Kharif     
Jammu and Kashmir,210,2016,Kharif     
Jammu and Kashmir,1579,2016,Rabi       
Jammu and Kashmir,1692,2016,Kharif     
Jammu and Kashmir,1387,2016,Rabi       
Jammu and Kashmir,47611,2016,Rabi       
Jammu and Kashmir,283443,2016,Kharif     
Jammu and Kashmir,25,2016,Kharif     
Jammu and Kashmir,5747,2016,Kharif     
Jammu and Kashmir,3382,2016,Kharif     
Jammu and Kashmir,74,2016,Rabi       
Jammu and Kashmir,45,2016,Kharif     
Jammu and Kashmir,14,2016,Kharif     
Jammu and Kashmir,9636,2016,Kharif     
Jammu and Kashmir,290301,2016,Rabi       
Jammu and Kashmir,1234,2016,Rabi       
Delhi,1502,2017,Kharif     
Delhi,70,2017,Kharif     
Delhi,25,2017,Rabi       
Delhi,3201,2017,Kharif     
Delhi,36,2017,Kharif     
Delhi,5854,2017,Kharif     
Delhi,19671,2017,Rabi       
Jammu and Kashmir,12448,2017,Kharif     
Jammu and Kashmir,167,2017,Rabi       
Jammu and Kashmir,93,2017,Kharif     
Jammu and Kashmir,5664,2017,Rabi       
Jammu and Kashmir,5,2017,Kharif     
Jammu and Kashmir,664,2017,Kharif     
Jammu and Kashmir,12,2017,Rabi       
Jammu and Kashmir,679,2017,Rabi       
Jammu and Kashmir,25,2017,Kharif     
Jammu and Kashmir,23,2017,Kharif     
Jammu and Kashmir,1106,2017,Kharif     
Jammu and Kashmir,45,2017,Rabi       
Jammu and Kashmir,63,2017,Kharif     
Jammu and Kashmir,62,2017,Rabi       
Jammu and Kashmir,302516,2017,Kharif     
Jammu and Kashmir,210,2017,Kharif     
Jammu and Kashmir,15,2017,Rabi       
Jammu and Kashmir,614,2017,Kharif     
Jammu and Kashmir,1119,2017,Kharif     
Jammu and Kashmir,57,2017,Kharif     
Jammu and Kashmir,552,2017,Rabi       
Jammu and Kashmir,284,2017,Rabi       
Jammu and Kashmir,2395,2017,Kharif     
Jammu and Kashmir,42,2017,Rabi       
Jammu and Kashmir,3711,2017,Kharif     
Jammu and Kashmir,240,2017,Kharif     
Jammu and Kashmir,1683,2017,Rabi       
Jammu and Kashmir,1897,2017,Kharif     
Jammu and Kashmir,1165,2017,Rabi       
Jammu and Kashmir,238,2017,Kharif     
Jammu and Kashmir,8486,2017,Rabi       
Jammu and Kashmir,47401,2017,Rabi       
Jammu and Kashmir,273582,2017,Kharif     
Jammu and Kashmir,35,2017,Kharif     
Jammu and Kashmir,4326,2017,Kharif     
Jammu and Kashmir,3681,2017,Kharif     
Jammu and Kashmir,2,2017,Kharif     
Jammu and Kashmir,9,2017,Kharif     
Jammu and Kashmir,1,2017,Rabi       
Jammu and Kashmir,10256,2017,Kharif     
Jammu and Kashmir,64,2017,Rabi       
Jammu and Kashmir,299336,2017,Rabi       
Jammu and Kashmir,6,2017,Kharif     
Jammu and Kashmir,15,2017,Rabi       
Delhi,1478,2018,Kharif     
Delhi,59,2018,Kharif     
Delhi,2,2018,Rabi       
Delhi,3155,2018,Kharif     
Delhi,20,2018,Kharif     
Delhi,5848,2018,Kharif     
Delhi,19220,2018,Rabi       
Jammu and Kashmir,19792,2018,Kharif     
Jammu and Kashmir,4566,2018,Rabi       
Jammu and Kashmir,441,2018,Kharif     
Jammu and Kashmir,6598,2018,Rabi       
Jammu and Kashmir,672,2018,Kharif     
Jammu and Kashmir,675,2018,Rabi       
Jammu and Kashmir,27,2018,Kharif     
Jammu and Kashmir,777,2018,Kharif     
Jammu and Kashmir,8,2018,Rabi       
Jammu and Kashmir,151,2018,Rabi       
Jammu and Kashmir,262353,2018,Kharif     
Jammu and Kashmir,210,2018,Kharif     
Jammu and Kashmir,194,2018,Rabi       
Jammu and Kashmir,381,2018,Kharif     
Jammu and Kashmir,1124,2018,Kharif     
Jammu and Kashmir,17,2018,Kharif     
Jammu and Kashmir,550,2018,Rabi       
Jammu and Kashmir,304,2018,Rabi       
Jammu and Kashmir,92,2018,Kharif     
Jammu and Kashmir,2703,2018,Rabi       
Jammu and Kashmir,3848,2018,Kharif     
Jammu and Kashmir,330,2018,Kharif     
Jammu and Kashmir,1712,2018,Rabi       
Jammu and Kashmir,1555,2018,Kharif     
Jammu and Kashmir,1741,2018,Rabi       
Jammu and Kashmir,159,2018,Kharif     
Jammu and Kashmir,4056,2018,Rabi       
Jammu and Kashmir,47245,2018,Rabi       
Jammu and Kashmir,262012,2018,Kharif     
Jammu and Kashmir,4422,2018,Kharif     
Jammu and Kashmir,1474,2018,Kharif     
Jammu and Kashmir,30,2018,Rabi       
Jammu and Kashmir,11,2018,Kharif     
Jammu and Kashmir,10962,2018,Kharif     
Jammu and Kashmir,288387,2018,Rabi       
Jammu and Kashmir,1,2018,Kharif     
Jammu and Kashmir,49,2018,Rabi       
Delhi,1475,2019,Kharif     
Delhi,60,2019,Kharif     
Delhi,2,2019,Rabi       
Delhi,3150,2019,Kharif     
Delhi,20,2019,Kharif     
Delhi,3250,2019,Rabi       
Delhi,5848,2019,Kharif     
Delhi,19228,2019,Rabi       
Jammu and Kashmir,9656,2019,Kharif     
Jammu and Kashmir,123,2019,Rabi       
Jammu and Kashmir,933,2019,Kharif     
Jammu and Kashmir,6495,2019,Rabi       
Jammu and Kashmir,678,2019,Kharif     
Jammu and Kashmir,12,2019,Rabi       
Jammu and Kashmir,662,2019,Rabi       
Jammu and Kashmir,19,2019,Kharif     
